trackid,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,genre
2yv5k06pZ39cWs6IEL3pHa,0.558,0.81,-3.545,0.0344,0.0499,0,0.712,0.282,128.966,electronic dance music,Electro
0YU17F0BlVXvmx5ytsR43w,0.83,0.794,-6.279,0.432,0.0253,0.0248,0.106,0.607,128.16,electronic dance music,Dance
1vsQb8n0icvMsFnL9663LM,0.581,0.76,-3.962,0.0406,0.16,0,0.183,0.523,104.099,electronic dance music,Electro
7sV8l9oBVkyNlHXgZQZg6a,0.715,0.948,-4.887,0.0532,0.000732,0.0206,0.315,0.165,129.969,electronic dance music,Dance
6DrbW5cFbwb1JHcdAXO8tD,0.609,0.834,-5.588,0.0722,0.00924,0.000243,0.307,0.351,126.077,electronic dance music,Dance
3c3XJ9P1BjOtmNXKvdVyHK,0.631,0.836,-3.386,0.0343,0.0482,0.139,0.135,0.321,134.987,electronic dance music,Electro
4G3IXyVRxSx5lLhUvv3fu3,0.41,0.711,-3.064,0.0432,0.373,0.00179,0.139,0.266,159.837,electronic dance music,Dance
7g3WE6SqzkegkZkwEdKN4W,0.803,0.947,-2.961,0.0583,0.0228,0.528,0.195,0.549,128.01,electronic dance music,Dance
7HW01sQy5UOxyezzZg98nd,0.584,0.735,-3.215,0.0481,0.0495,4.03e-05,0.141,0.557,127.009,electronic dance music,Dance
0WZVGXO8FYpK8v1IDxlOyE,0.652,0.657,-4.491,0.0306,0.00209,7.04e-05,0.0859,0.0873,127.998,electronic dance music,Electro
5wlscxWc7OyrsE22xToo1N,0.63,0.839,-3.971,0.0422,0.0313,0.537,0.122,0.624,127.98,electronic dance music,Dance
67awxiNHNyjMXhVgsHuIrs,0.818,0.799,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,electronic dance music,Dance
5Q8uxf5IIGcvB18tRXu0Rp,0.677,0.631,-6.876,0.0603,0.168,0.216,0.0842,0.543,123.999,electronic dance music,Dance
5cImOblhS97lw6MvbPupUu,0.448,0.856,-3.162,0.0537,0.0211,2e-05,0.2,0.511,127.977,electronic dance music,Alternative
6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,-4.973,0.034,0.0275,0,0.312,0.571,123.077,electronic dance music,Electro
6OZh916QF8XNunWaP97WEZ,0.459,0.587,-6.983,0.0785,0.453,0,0.307,0.581,113.901,electronic dance music,Dance
6wiQ1tAGxUsnbJXyjgXLel,0.331,0.919,-4.707,0.452,0.0367,0.000759,0.124,0.389,191.112,electronic dance music,Dance
4ADsYu1V5CpFLXNve7iK4Z,0.708,0.793,-5.426,0.0341,0.0138,0.00227,0.118,0.735,122.014,electronic dance music,Dance
1SNiXDwSilLujcYdvfqVpT,0.591,0.702,-5.59,0.0289,0.225,0,0.414,0.501,104.003,electronic dance music,Dance
5ELRhUPf1f2Qc1x7hTFQ9l,0.67,0.937,-3.097,0.06,0.106,0.636,0.246,0.276,127.949,electronic dance music,Electro
2tsWBF3o5g4N2piepzJY9v,0.634,0.632,-4.52,0.0313,0.0129,0.000453,0.116,0.449,128.075,electronic dance music,Dance
2Q8fFORnsDE6I3RNvSLXSf,0.642,0.869,-5.271,0.0452,0.252,0.0288,0.0708,0.376,123.91,electronic dance music,Electro
0WDHsTEgyvjw4EM24O0Tyd,0.684,0.873,-4.94,0.0644,0.169,1.53e-05,0.117,0.374,125.906,electronic dance music,Electro
3TKpJrY9q49Mj1JOsM9zGL,0.584,0.607,-6.605,0.0356,0.426,0,0.101,0.374,117.817,electronic dance music,Dance
2IL2OsHC29dlszciTnOw3m,0.722,0.856,-6.392,0.0338,0.0305,0.0597,0.231,0.826,121.989,electronic dance music,Dance
2M1mqcNUBIAfRoD2Puhejf,0.662,0.884,-4.104,0.0599,0.014,3.7e-05,0.087,0.484,128.029,electronic dance music,Dance
4IWLawtdMznqdOnbOR9cWW,0.586,0.706,-3.673,0.0454,0.0609,0,0.12,0.219,127.961,electronic dance music,Dance
5WI2ltQIdwgzf1SNE76JyR,0.444,0.557,-5.476,0.0602,0.453,0,0.152,0.296,115.058,electronic dance music,Dance
3rgTS3933lMWoPiN6CW4qY,0.744,0.866,-4.834,0.106,0.0107,0.0537,0.528,0.302,128.027,electronic dance music,Dance
3FUZpoj9VV0sgc8RqbS3xQ,0.605,0.92,-2.298,0.0713,0.0012,0.000596,0.483,0.219,174.974,electronic dance music,Dance
4S5uBAB6Jl4IsMzwBpt2Rf,0.634,0.768,-7.112,0.0598,0.0179,1.13e-05,0.204,0.382,122.917,electronic dance music,Dance
6H0zRPEV1ezBHOidNXSt1D,0.41,0.711,-3.064,0.0432,0.373,0.00179,0.139,0.266,159.837,electronic dance music,Dance
71Cid4UeolaHRzdbmMDAVb,0.852,0.864,-10.131,0.0387,0.0334,0.0239,0.0525,0.603,132.999,electronic dance music,Dance
6cy3ki60hLwimwIje7tALf,0.721,0.716,-7.037,0.0657,0.0334,0.00084,0.237,0.667,104.994,electronic dance music,Dance
5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,-5.029,0.0618,0.0954,0,0.394,0.493,144.107,electronic dance music,Pop
61eyaitcIdl1jpnc6Kb8M3,0.797,0.843,-7.672,0.0442,0.00418,0.527,0.123,0.835,125.992,electronic dance music,Electro
1dNIEtp7AY3oDAKCGg2XkH,0.607,0.649,-6.695,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,electronic dance music,Electro
4soJPaN3etpZC72tHZztw3,0.705,0.949,-3.575,0.0454,0.0128,0.6,0.27,0.274,128.014,electronic dance music,Singer & Songwriter
3XnvNOjFKyFyNvxlXy1DXm,0.67,0.833,-8.365,0.0522,0.132,0.195,0.109,0.522,127.984,electronic dance music,Electro
7B1Dl3tXqySkB8OPEwVvSu,0.596,0.952,-4.364,0.0873,0.00131,0,0.598,0.571,127.945,electronic dance music,Electro
2toRTtkHZ70ZvKHQcemRv2,0.578,0.941,-2.452,0.0835,0.00547,0.812,0.412,0.274,125.986,electronic dance music,Dance
65hRZOQkVjmBdusz1N7aOv,0.507,0.665,-7.598,0.0474,0.0144,0,0.0759,0.4,126.879,electronic dance music,Dance
3KhoIbIPMmoGthbBAPxgOK,0.578,0.87,-6.422,0.0323,0.00268,0.412,0.0346,0.667,139.992,electronic dance music,Pop
6BA2JM59JObFjHNvLK2KOg,0.88,0.477,-10.947,0.0732,0.00143,0.627,0.0922,0.209,125.017,electronic dance music,Dance
430efk5Jc5wGay4EWP4snS,0.497,0.755,-6.948,0.0497,0.0007,0.585,0.33,0.493,121.869,electronic dance music,Electro
48gBfTRel9fajeev7tmLpo,0.666,0.854,-8.442,0.0565,0.0044,0.769,0.313,0.748,136.954,electronic dance music,Electro
1FP9s72rDYty6mfoOEYKnE,0.504,0.76,-4.246,0.0426,0.286,0,0.151,0.64,183.933,electronic dance music,Dance
2bKhIGdMdcqCqQ2ZhSv5nE,0.564,0.737,-4.079,0.0414,0.0175,0,0.054,0.211,104.764,electronic dance music,Dance
0HT6YGHjXKNvnTjGGtur3j,0.517,0.828,-5.648,0.0482,9.69e-05,0.841,0.411,0.0605,128.077,electronic dance music,Dance
3WtCu35qpzGCLIGa8pczdu,0.649,0.885,-2.012,0.106,0.0722,8.03e-05,0.101,0.719,134.932,electronic dance music,Dance
01fVbxyW9y2oKdXvg56uE5,0.847,0.934,-5.381,0.0442,0.00783,0.494,0.0797,0.863,126.035,electronic dance music,Dance
3oZoXyU0SkDldgS7AcN4y4,0.674,0.932,-4.424,0.0859,0.0282,0.71,0.684,0.728,101.033,electronic dance music,Dance
15kQGEy89K8deJcZVFEn0N,0.539,0.651,-5.304,0.0432,0.0651,0,0.0662,0.474,105.159,electronic dance music,Dance
0FDzzruyVECATHXKHFs9eJ,0.545,0.675,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97,electronic dance music,Dance
4yn4T3wztHmguBIeSVwWie,0.884,0.929,-4.303,0.121,0.0286,0.268,0.142,0.29,125.976,electronic dance music,Dance
5afHIkEcVhCF1Z1CTqMUXB,0.768,0.567,-7.046,0.0312,0.66,0.000277,0.07,0.471,117.974,electronic dance music,Electro
6FqH28raIkXVlcHDUvlEzA,0.456,0.905,-1.405,0.0737,0.000263,0.899,0.0954,0.084,128.078,electronic dance music,Dance
4OgwXdylh75fHfwUzJTUqg,0.771,0.826,-3.978,0.0604,0.142,0.03,0.145,0.185,100.012,electronic dance music,Electro
260jSxvzkFt71ksvkcy2ke,0.63,0.666,-7.186,0.045,0.0481,0.000567,0.104,0.288,115.973,electronic dance music,Dance
6oJ6le65B3SEqPwMRNXWjY,0.693,0.678,-7.159,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,electronic dance music,Dance
0Uo43DNldd7aNxizhKgowg,0.687,0.642,-7.949,0.0833,0.198,0,0.235,0.204,128.044,electronic dance music,Electro
1dFkD1JfRMzwO6hwUsE8aS,0.609,0.801,-4.417,0.034,0.0137,0.00349,0.127,0.407,129.99,electronic dance music,Dance
1PYsy4cGp3egbeaQDjIGIa,0.634,0.632,-4.52,0.0313,0.0129,0.000453,0.116,0.449,128.075,electronic dance music,Dance
5knuzwU65gJK7IF5yJsuaW,0.72,0.763,-4.068,0.0523,0.406,0,0.18,0.742,101.965,electronic dance music,Pop
3bvjsHQd792zIO4SKFxXKs,0.485,0.91,-2.096,0.0977,0.113,0,0.138,0.649,124.18,electronic dance music,Alternative
4hfYGVqQ0ElgeibMocRUvi,0.593,0.907,-4.991,0.0684,0.00734,0.735,0.484,0.244,127.964,electronic dance music,Dance
49X0LAl6faAusYq02PRAY6,0.72,0.808,-5.627,0.0379,0.00793,0.0293,0.0634,0.869,126.041,electronic dance music,Dance
59jHH3RyODRyVPCgpM106o,0.6,0.873,-4.773,0.0795,0.0009,0.00102,0.156,0.295,122.045,electronic dance music,Electro
0UiXb63styFtMSJUnRcXIY,0.694,0.739,-5.457,0.185,0.0225,9.11e-06,0.507,0.222,128.051,electronic dance music,Dance
1ohLQfIwj9NUN7e5UKeDl9,0.693,0.866,-4.964,0.0498,0.0689,0,0.145,0.663,126.002,electronic dance music,Dance
3P3pw6C19j31Rnzgo3JG7o,0.73,0.861,-4.1,0.0451,0.39,0,0.213,0.704,117.965,electronic dance music,Dance
5FzuDFYmUFcvjraadJXv28,0.566,0.954,-4.678,0.0376,0.00411,0.0257,0.0943,0.887,125.967,electronic dance music,Electro
5BuiZmp7H6hoUN5Fw2lUIp,0.601,0.801,-2.425,0.0473,0.139,0,0.103,0.377,126.955,electronic dance music,Dance
4w7vZjpsnpKizj7NE0Nuld,0.639,0.711,-4.244,0.0315,0.0242,0,0.142,0.605,102.95,electronic dance music,Electro
4M8x1TR36VMQMFMbGCdoyA,0.684,0.816,-5.211,0.0322,0.0181,0,0.0222,0.702,121.993,electronic dance music,Electro
05yYceDA8edH0L98bYCQOs,0.567,0.791,-4.631,0.0772,0.0622,0.0117,0.112,0.16,149.903,electronic dance music,Dance
7C1trmcQQ5n5RNy4l6ziCv,0.682,0.7,-5.591,0.0397,0.406,0,0.174,0.637,120.03,electronic dance music,Electro
3ActcmE8M7DpBHQiRFSx5G,0.448,0.856,-3.162,0.0537,0.0211,2e-05,0.2,0.511,127.977,electronic dance music,Dance
6BDLcvvtyJD2vnXRDi1IjQ,0.441,0.753,-4.074,0.044,0.0701,0,0.027,0.254,135.015,electronic dance music,Dance
7dZAkzCXQsZk3eHnwmaglP,0.699,0.839,-5.353,0.0481,0.0483,0.655,0.0897,0.264,128.026,electronic dance music,Electro
0AC357XM98E9iRQ67MhVzi,0.677,0.885,-2.946,0.0658,0.00425,0.861,0.052,0.186,128.037,electronic dance music,Dance
1MtUq6Wp1eQ8PC6BbPCj8P,0.664,0.714,-6.645,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,electronic dance music,Dance
2HO0uCyq8jOveEzvmo4JEu,0.63,0.9,-3.955,0.0387,0.000639,0.852,0.203,0.155,134.988,electronic dance music,Dance
7DcY0SUvSIcIjHeSGhTXDk,0.521,0.728,-5.005,0.0501,0.0352,1.53e-05,0.783,0.32,128.07,electronic dance music,Dance
5uGCoNepb3NfYHzdVDXQtC,0.545,0.323,-12.006,0.0391,0.102,2.74e-06,0.107,0.193,149.941,electronic dance music,Dance
27YD36FUikKxbp3bKSiKGZ,0.422,0.677,-5.76,0.0365,0.251,3.55e-06,0.16,0.146,150.131,electronic dance music,Dance
1louJpMmzEicAn7lzDalPW,0.741,0.667,-5.445,0.134,0.0575,0,0.106,0.595,112.956,electronic dance music,Electro
0GSU6yLOJqO10ziQuBLWOE,0.656,0.594,-6.043,0.0307,0.716,0.0802,0.376,0.57,127.992,electronic dance music,Electro
4v0134PgBTGsFJiGcV4eJk,0.753,0.602,-6.326,0.149,0.052,0.000249,0.102,0.555,94.056,electronic dance music,Dance
69kOkLUCkxIZYexIgSG8rq,0.81,0.793,-9.404,0.0403,0.0378,1.82e-06,0.072,0.863,116.049,electronic dance music,Electro
0uL88Lp7C6i2WGHub1zrJ9,0.769,0.518,-6.563,0.102,0.000573,0.108,0.342,0.504,121.116,electronic dance music,Dance
6gpcs5eMhJwax4mIfKDYQk,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,electronic dance music,Dance
2cGnOx17iac6m7R5YDUZac,0.574,0.955,-4.929,0.0385,0.00893,0.016,0.23,0.148,120.037,electronic dance music,Electro
5s7xgzXtmY4gMjeSlgisjy,0.68,0.942,-4.208,0.0631,0.175,0.0013,0.117,0.647,123.976,electronic dance music,Dance
4ta97KyyCWLCQAAFtOWFpy,0.737,0.614,-6.001,0.4,0.0168,0.0534,0.0682,0.406,127.987,electronic dance music,Dance
73ThEGwF5i9GrsXXGyZBRa,0.736,0.657,-7.512,0.0668,0.179,4.29e-06,0.118,0.548,115.989,electronic dance music,Dance
44lPvsDb5SRjMaejgmsdYt,0.6,0.911,-3.96,0.0483,0.0363,0.00358,0.0846,0.247,127.966,electronic dance music,Pop
2zy9TMoZlYGuCNY4TLqG24,0.694,0.617,-7.838,0.0469,0.177,0,0.11,0.496,127.928,electronic dance music,Electro
1pfgsjmxVZhoZpeDx6POKv,0.658,0.804,-5.735,0.0377,0.00463,0,0.178,0.508,120.047,electronic dance music,Alternative
71GIhFfpxNBnMmzFpxtxUn,0.869,0.731,-6.642,0.0473,0.0659,0.0374,0.096,0.72,124.948,electronic dance music,Electro
3ydFRJUABULlXklU1M24TV,0.727,0.749,-5.811,0.0327,0.184,0.00666,0.105,0.466,125.056,electronic dance music,Pop
6Skh3CBum0pZw9TOr7FQnX,0.497,0.757,-4.189,0.127,0.0449,0,0.119,0.507,169.902,electronic dance music,Electro
36orMWv2PgvnzXsd5CJ0yL,0.59,0.642,-3.87,0.122,0.0771,0,0.105,0.651,107.356,electronic dance music,Dance
3m4vB0q02q4xvBenENEkLw,0.725,0.877,-4.09,0.0451,0.00365,0.181,0.0594,0.411,127.992,electronic dance music,Electro
7tr2za8SQg2CI8EDgrdtNl,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,electronic dance music,Dance
0EdgK7ASb4kfRkW8pVMN02,0.503,0.754,-3.634,0.0424,0.264,5.85e-05,0.297,0.597,116.524,electronic dance music,Dance
5fYN8kPYyAWWJUBX57vmXb,0.751,0.714,-6.502,0.0379,0.0259,0.000504,0.0508,0.529,120.007,electronic dance music,Electro
4oFjWv0hf8gPkG6ASFJTHz,0.791,0.89,-4.845,0.0906,0.166,0.00319,0.489,0.256,105.056,electronic dance music,Dance
6QJnaTEqZYHoA1RWv9NHKS,0.544,0.608,-8.058,0.0287,0.0313,0.736,0.0912,0.0876,145.055,electronic dance music,Dance
2ISSQPb9LHHiV6ng2NXosL,0.628,0.833,-4.126,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,electronic dance music,Dance
3AygCrAj6TZZ6mGkcvD9To,0.583,0.94,-3.05,0.0551,0.0476,0.000206,0.0524,0.378,127.009,electronic dance music,Rap/Hip Hop
5Sf3GyLEAzJXxZ5mbCPXTu,0.829,0.51,-9.334,0.0369,0.00821,0.0014,0.0829,0.45,119.993,electronic dance music,Singer & Songwriter
5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,-7.05,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,electronic dance music,Dance
6RXdg3NwyLU5pHUwkZq6VA,0.643,0.87,-5.035,0.0567,0.00896,3.66e-05,0.0584,0.193,124.961,electronic dance music,Electro
56QCGK2tyUmlma8k94zLal,0.727,0.936,-5.347,0.0737,0.00416,1.94e-05,0.7,0.653,124.989,electronic dance music,Electro
1Thv8uCYzyOFC7PME9J936,0.578,0.893,-3.615,0.0557,6.15e-05,0.00629,0.147,0.373,126.018,electronic dance music,Dance
0UBjV0qdhBKQLnl8tNXb9e,0.667,0.892,-4.611,0.0451,0.0474,0.00083,0.374,0.541,122.981,electronic dance music,Electro
1MOGJQsVeaRcXY6heJz5UZ,0.708,0.904,-4.9,0.0408,0.0863,0.000179,0.178,0.75,125.002,electronic dance music,Pop
78W8wiUIlQ2SnWY9TVowKZ,0.497,0.865,-3.19,0.0644,0.0306,0.0679,0.443,0.595,125.96,electronic dance music,Dance
24CXuh2WNpgeSYUOvz14jk,0.539,0.98,-8.18,0.0469,0.169,0.982,0.084,0.522,136.087,electronic dance music,Electro
7rlWn3RSxQ5hsRovFAxoPh,0.596,0.76,-5.297,0.0696,0.0337,0,0.16,0.228,125.89,electronic dance music,Pop
3ScJy88F8KqGDfWu8XJhHx,0.519,0.754,-5.689,0.0402,0.258,3.75e-06,0.139,0.16,125.975,electronic dance music,Electro
6DNtNfH8hXkqOX1sjqmI7p,0.608,0.798,-5.092,0.0432,0.0736,0,0.156,0.501,92.943,electronic dance music,Electro
1xNcBAoUw8Hz6LqK2jt4Ff,0.597,0.837,-6.518,0.375,0.00427,0.00114,0.839,0.447,126.342,electronic dance music,Dance
4sKxpfxfS5AdVczPBtv4QX,0.661,0.887,-3.996,0.0736,0.00108,0.757,0.0756,0.159,127.992,electronic dance music,Pop
1m1nkTDqTntuG9HaOo4Jn7,0.385,0.963,-3.912,0.0633,0.00892,0.00348,0.294,0.163,138.025,electronic dance music,Electro
4Fqm5rqB0WMx0hPOwgRjFr,0.701,0.979,-4.861,0.048,0.00328,0.308,0.416,0.612,134.013,electronic dance music,Electro
66U2Ud0RBGfQ0ZQrI2m8FC,0.53,0.777,-6.343,0.0515,0.0139,1.69e-05,0.27,0.413,144.016,electronic dance music,Dance
0RTzJVkunbGwuRjXDFHnjf,0.627,0.847,-5.303,0.0352,0.0237,0,0.212,0.611,126.017,electronic dance music,Pop
3zKST4nk4QJE77oLjUZ0Ng,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,electronic dance music,Dance
5QIKZWOHDPbGh5EpSqCXMG,0.776,0.634,-10.345,0.106,0.0102,0.168,0.119,0.475,125.043,electronic dance music,Dance
1CUVN2kn7mW5FjkqXTR2W1,0.742,0.819,-5.307,0.0487,0.372,0,0.277,0.709,117.986,electronic dance music,Dance
2SHnUyZq0zwmvRIl4WY77G,0.663,0.822,-2.909,0.0557,0.00413,0.00318,0.234,0.567,128.002,electronic dance music,Electro
02itaCXOdC54J0ISjqqFAp,0.733,0.859,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,electronic dance music,Dance
2x0RZdkZcD8QRI53XT4GI5,0.802,0.645,-6.181,0.0715,0.272,0,0.119,0.376,100.001,electronic dance music,Dance
0Ev562zA4pmUsBqjxsxxdx,0.625,0.707,-4.761,0.0337,0.22,0,0.213,0.479,138.064,electronic dance music,Dance
6Htqsoq5u7Z4a8hqWfMRXY,0.784,0.802,-3.673,0.0666,0.214,0.023,0.445,0.522,124.941,electronic dance music,Dance
4w8niZpiMy6qz1mntFA5uM,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,electronic dance music,Dance
4TpXLhpLYQPMHM1A8W9J84,0.797,0.791,-4.198,0.0432,0.000679,0.00751,0.0678,0.589,126.004,electronic dance music,Dance
6eE5LWw0DpIbTOdKwDUoE8,0.662,0.81,-4.442,0.0441,0.00127,0.00653,0.0886,0.224,128.007,electronic dance music,Dance
4xx4xYffuHfFKsCW6s2KnH,0.543,0.867,-4.394,0.056,0.0151,0.00021,0.2,0.316,128.017,electronic dance music,Dance
5WNa0eaGNwQ1ZXTHVlULpd,0.773,0.652,-9.187,0.0807,0.143,0.024,0.44,0.453,126.007,electronic dance music,Dance
0O3hacFfr7hp4fIeomi4ex,0.689,0.77,-5.646,0.0485,0.041,0.173,0.113,0.161,140.079,electronic dance music,Electro
4tRLfSHpbjlIjV97RPWr9Y,0.51,0.692,-5.825,0.171,0.00451,0,0.138,0.209,102.42,electronic dance music,Dance
6jmTQwFzejCurofZDz7x9k,0.705,0.951,-3.754,0.0743,0.0113,0.503,0.346,0.153,129.967,electronic dance music,Dance
0NIC4unbe5KZOp1d9T7OaF,0.648,0.812,-7.585,0.0414,0.000329,0.0369,0.0857,0.122,128.178,electronic dance music,Dance
3LxG9HkMMFP0MZuiw3O2rF,0.643,0.603,-5.416,0.0311,0.012,0,0.118,0.42,144.01,electronic dance music,Dance
05LvE6ySn6hEcHdAJ7N19z,0.76,0.964,-5.844,0.0576,0.00182,0.7,0.0974,0.641,125.0,electronic dance music,Dance
6rLQZW36LaEUGWl3sWTg7v,0.612,0.876,-6.247,0.0315,0.0167,0.175,0.189,0.187,120.022,electronic dance music,Dance
0WeF2Avp91o78EiEfxHPrw,0.705,0.949,-3.575,0.0454,0.0128,0.6,0.27,0.274,128.011,electronic dance music,Electro
6OnYQKTc5fbSGbIpaH4KxL,0.788,0.43,-7.757,0.0419,0.537,0.00261,0.0936,0.461,121.996,electronic dance music,Dance
023H4I7HJnxRqsc9cqeFKV,0.636,0.761,-7.752,0.035,0.00377,0.00784,0.0851,0.463,120.837,electronic dance music,Dance
3Gwq0zKnMWluOEPKh93BeC,0.567,0.796,-3.534,0.0364,0.0247,0,0.124,0.305,127.983,electronic dance music,Electro
7mitXLIMCflkhZiD34uEQI,0.751,0.736,-4.168,0.156,0.0206,0,0.265,0.352,130.014,electronic dance music,Electro
1DegLHuaZdLmOvhUgsNV9I,0.624,0.939,-2.449,0.071,0.00102,0.00559,0.131,0.391,160.014,electronic dance music,Electro
4Jv7lweGIUOFQ7Oq2AtAh9,0.786,0.696,-5.796,0.0428,0.0234,0.0019,0.0839,0.306,121.974,electronic dance music,Dance
5VNcKdmfAAsfbxbuo1Y7Vl,0.687,0.645,-4.745,0.127,0.0688,0,0.114,0.732,93.76,electronic dance music,Electro
7ppz0b5ecGXM8xHg5yGDhK,0.712,0.727,-5.22,0.0362,0.263,0.000257,0.13,0.492,145.014,electronic dance music,Dance
484efrL8jXCCbb9ejXj0hK,0.747,0.723,-6.38,0.0326,0.183,0.00273,0.111,0.603,121.911,electronic dance music,Dance
3507Teuh1vj1L5eMAJj80O,0.817,0.927,-4.119,0.22,0.0477,0.0563,0.102,0.443,128.029,electronic dance music,Dance
6EBlOYNcZ8MrdEov9lEdV6,0.648,0.554,-7.005,0.0341,0.329,2.56e-05,0.0803,0.372,98.045,electronic dance music,Dance
16Cs9KsHzgunxaEfGrXysG,0.723,0.87,-3.013,0.0435,0.035,0,0.656,0.678,129.952,electronic dance music,Dance
3bT5PDBhVj4ifU11zQvGP2,0.653,0.829,-4.783,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,electronic dance music,Electro
1JY6B9ILvmRla2IKKRZvnH,0.47,0.706,-4.902,0.0322,0.034,1.31e-06,0.0726,0.327,88.519,electronic dance music,Dance
4q8PHoRsPUB52LFylX8Ulz,0.645,0.741,-4.989,0.0339,0.0323,0,0.29,0.534,123.07,electronic dance music,Electro
6VRhkROS2SZHGlp0pxndbJ,0.716,0.972,-2.302,0.196,0.0145,3.22e-05,0.317,0.576,110.026,electronic dance music,Dance
2TgDK4TC5KsywTYafAE4Gd,0.552,0.594,-6.449,0.0306,0.298,6.17e-05,0.262,0.287,149.907,electronic dance music,Electro
4wtR6HB3XekEengMX17cpc,0.604,0.755,-10.761,0.0337,0.000295,0.812,0.0625,0.388,137.064,electronic dance music,Pop
5cxVSooSqpQ1IbVcC1nNT4,0.556,0.885,-4.045,0.0321,0.00786,1.95e-06,0.138,0.771,125.997,electronic dance music,Electro
4mAFdxKaADfs3t2K0QCOXv,0.533,0.807,-3.597,0.0457,0.097,0,0.0608,0.369,125.025,electronic dance music,Dance
65OXGbKBQ8gUyJvUd0jNpf,0.811,0.935,-4.595,0.0407,0.0134,0.411,0.0244,0.968,138.479,electronic dance music,Dance
65ES1qwOB577ZnTkizMXJJ,0.901,0.934,-2.345,0.273,0.00794,7.68e-05,0.194,0.868,150.037,electronic dance music,Dance
57YMEPQhEy5F5Q715mW0n8,0.678,0.579,-7.174,0.0313,0.0652,0.000178,0.109,0.326,124.035,electronic dance music,Dance
4hiUYb2nb6NlfTP9CD38Pe,0.629,0.764,-4.023,0.036,0.00981,0,0.221,0.577,123.972,electronic dance music,Dance
3Fg5uhtWBlW0es8GSqQ6Ff,0.323,0.657,-6.097,0.0458,0.0249,0.0691,0.157,0.0744,90.075,electronic dance music,Electro
18rHGxr6QDiPieSTo7cUGL,0.554,0.848,-4.075,0.0745,0.00237,0,0.185,0.286,144.996,electronic dance music,Electro
3iLzyDMXB7QXX2RjtmJFOn,0.682,0.698,-5.679,0.0335,0.0087,0.834,0.237,0.257,128.059,electronic dance music,Dance
3SipFlNddvL0XNZRLXvdZD,0.537,0.786,-4.331,0.0317,0.0719,0,0.253,0.18,128.0,electronic dance music,Electro
0dXNQ8dckG4eYfEtq9zcva,0.538,0.804,-5.194,0.0358,0.0041,0,0.33,0.507,144.992,electronic dance music,Dance
4nYqkWpr1PeBbhIEDuM8gG,0.578,0.941,-2.452,0.0835,0.00547,0.812,0.412,0.274,125.986,electronic dance music,Dance
41lGFu6MDXGoLWSfEWwEEW,0.585,0.856,-5.647,0.0584,0.0107,1.34e-05,0.0629,0.165,128.054,electronic dance music,Dance
2aJDlirz6v2a4HREki98cP,0.853,0.798,-7.995,0.068,0.0158,0.948,0.0967,0.42,129.983,electronic dance music,Electro
76hfruVvmfQbw0eYn1nmeC,0.774,0.753,-5.446,0.0517,0.152,0,0.0371,0.896,119.002,electronic dance music,Dance
712Hktc9DnU5u9uOSn1q1Y,0.582,0.979,-2.492,0.0714,0.125,0.00152,0.339,0.196,128.01,electronic dance music,Electro
4Clmg1g8n2yBYG13Z1oSdG,0.745,0.972,-3.506,0.0774,0.00903,0.465,0.297,0.556,128.031,electronic dance music,Electro
5EpR6BqAnwR9PPl6sIrzGy,0.704,0.888,-2.872,0.0541,0.00553,0.0011,0.079,0.531,125.027,electronic dance music,Dance
5k1uIPpsHmnbWFr4nbpdYb,0.637,0.868,-4.921,0.0555,0.0426,2.12e-05,0.288,0.444,100.048,electronic dance music,Dance
0TrPqhAMoaKUFLR7iYDokf,0.79,0.694,-7.726,0.0708,0.145,0.00252,0.281,0.508,103.007,electronic dance music,Dance
0WSjVLITbxV6kVXndziQDm,0.586,0.896,-4.132,0.372,0.00945,0.836,0.121,0.103,125.744,electronic dance music,Dance
7vqUr6K2Js9Paq4kdNSOm6,0.68,0.772,-5.995,0.0416,0.535,0.0153,0.147,0.376,105.005,electronic dance music,Electro
3lcuERI7leyYwfFGv1ZP5e,0.242,0.746,-4.496,0.0361,0.00635,0.00397,0.107,0.128,127.997,electronic dance music,Dance
24FFOpCA6bc5YoU2F3TKqS,0.536,0.776,-6.343,0.0485,0.0137,1.83e-05,0.269,0.414,144.037,electronic dance music,Dance
68UW3plyDDNg1dkNIZRezJ,0.743,0.801,-4.097,0.0343,0.00598,2.46e-05,0.178,0.381,121.965,electronic dance music,Electro
