trackid,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,genre
50M2QjfSM82wkJ1d0iV4mh,0.533,0.739,-3.573,0.0602,0.029,0.0,0.266,0.617,81.37,hip hop,Rap/Hip Hop
1YFZOS75Mucj26ObIOdoNZ,0.575,0.281,-12.741,0.0452,0.785,0.862,0.182,0.368,80.018,hip hop,Rap/Hip Hop
2lb1qPp7cB7RGtbBaCcT6n,0.765,0.549,-8.116,0.288,0.0704,3.01e-05,0.108,0.66,90.969,hip hop,Rap/Hip Hop
6LvXY7kUVIgzoJuSyONWAY,0.207,0.954,-10.43,0.0567,0.0876,0.418,0.11,0.203,99.11,hip hop,Rap/Hip Hop
44Yrt6xIUdcooTbDh57hrF,0.763,0.52,-8.53,0.0974,0.151,0.0134,0.0974,0.521,105.02,hip hop,Rap/Hip Hop
49giQYEBwvO6qopcz7NJYn,0.467,0.622,-7.471,0.173,0.0941,0.000303,0.111,0.367,85.368,hip hop,Electro
3qKGvSu1inEZKwYQnMavNA,0.94,0.743,-5.166,0.0475,0.317,0.0,0.0909,0.932,118.988,hip hop,Rap/Hip Hop
6eS0wBVWhhFmT1ufmMMh2G,0.744,0.557,-9.552,0.23,0.143,0.0,0.138,0.66,151.054,hip hop,Pop
6Wt5QBzHp9vdSLAFlvdnDQ,0.713,0.471,-7.392,0.483,0.421,0.0,0.0308,0.781,199.765,hip hop,Rap/Hip Hop
0HOAVNvOCf0RMc9oZCIAVP,0.651,0.346,-18.412,0.226,0.112,0.902,0.217,0.646,80.023,hip hop,Rap/Hip Hop
5EGVmjPN2y1s3hrPcQGqiF,0.762,0.643,-9.31,0.152,0.375,0.0,0.0603,0.682,126.98,hip hop,Rap/Hip Hop
3vJoTJdf6ApNbZ4yYxoX0T,0.864,0.511,-11.954,0.283,0.0317,1.2e-06,0.214,0.329,125.999,hip hop,Rap/Hip Hop
75mrYqLHZClQd2MGyKixmR,0.658,0.921,-3.734,0.441,0.0903,0.0,0.366,0.668,166.025,hip hop,Rap/Hip Hop
3EFKowzHiJUicCdBr87EVM,0.721,0.629,-10.178,0.0551,0.297,0.00178,0.169,0.46,111.984,hip hop,Rap/Hip Hop
1EkteNRr1GNnrjRZ5zRXWy,0.676,0.658,-9.227,0.314,0.0127,0.000938,0.574,0.677,90.227,hip hop,Rap/Hip Hop
2771LMNxwf62FTAdpJMQfM,0.929,0.723,-5.792,0.109,0.0672,0.0,0.346,0.458,125.022,hip hop,Rap/Hip Hop
2TWt5o78BA2h1LIUYjbMd5,0.708,0.276,-13.83,0.0695,0.0797,0.881,0.0907,0.0778,144.003,hip hop,Pop
0vQo3zrpW3Ib8yumDhX3Lk,0.533,0.246,-16.585,0.0466,0.907,0.894,0.112,0.0886,87.016,hip hop,Rap/Hip Hop
0ySoJyAbKGLI5yShGBOIQ8,0.824,0.658,-11.517,0.132,0.0372,0.0134,0.0429,0.741,99.579,hip hop,Rap/Hip Hop
1GYjMhOZ4sLd3xGvelcsi3,0.625,0.576,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,hip hop,Rap/Hip Hop
264T5yLBd86xGUtVG277o9,0.607,0.655,-5.907,0.235,0.452,2.02e-05,0.0992,0.547,79.874,hip hop,Rap/Hip Hop
4BmWbWeiHVAv6lMabQTn3Y,0.872,0.942,-3.313,0.0463,5.29e-06,0.929,0.0865,0.736,95.424,hip hop,Rap/Hip Hop
5UduuR5DVdLRv55MClRwnR,0.317,0.201,-12.436,0.042,0.865,0.685,0.101,0.222,89.962,hip hop,Rap/Hip Hop
7MRCoIgpn1if1BcH9QpI9G,0.662,0.861,-4.759,0.306,0.154,0.0,0.377,0.254,92.047,hip hop,Pop
2YTco398182eSCcjCsq6JR,0.728,0.525,-10.161,0.0859,0.332,0.0,0.14,0.322,94.988,hip hop,Rap/Hip Hop
0kCdXeYJS3wyhcvOonRmeg,0.868,0.635,-6.352,0.227,0.164,0.0,0.0898,0.621,90.019,hip hop,Rap/Hip Hop
0yTONcHCSCMOSMH4rClGiR,0.934,0.405,-8.483,0.375,0.134,0.00019,0.153,0.158,104.016,hip hop,Rap/Hip Hop
59JWp4PjZ9TRM8cmtaDYB1,0.895,0.739,-6.633,0.283,0.0183,7.61e-06,0.102,0.763,140.007,hip hop,Rap/Hip Hop
643PW82aBMUa1FiWi5VQY7,0.897,0.743,-5.446,0.222,0.304,4.44e-05,0.137,0.905,134.979,hip hop,Rap/Hip Hop
5Stp4wCNtPp59v7AeOPOQ9,0.625,0.767,-4.609,0.0913,0.142,4.59e-05,0.395,0.647,129.975,hip hop,Rap/Hip Hop
3rqmxZNh2BRgJ3BiCPFTSG,0.727,0.761,-5.686,0.436,0.619,0.0,0.077,0.706,91.108,hip hop,R&B
1mArolKFcV73O2aYvM7pC5,0.959,0.461,-12.841,0.0813,0.22,6.36e-05,0.167,0.538,108.049,hip hop,Rock
4bfmTfVDsjmDlwigU0C9tl,0.813,0.276,-14.726,0.0379,0.887,0.842,0.112,0.471,132.202,hip hop,Rap/Hip Hop
0yQPn062cSQOzMpcoaITaZ,0.621,0.534,-15.041,0.0294,0.129,0.736,0.319,0.661,89.988,hip hop,Pop
6fTULJ8dMdGiXPOVYJ0yEb,0.841,0.854,-4.512,0.209,0.105,4.18e-05,0.0964,0.436,85.019,hip hop,Rap/Hip Hop
4Km5HrUvYTaSUfiSGPJeQR,0.927,0.665,-5.313,0.244,0.061,0.0,0.123,0.175,127.076,hip hop,Rap/Hip Hop
1uVfUdVv0h9MWia3tdZo5G,0.658,0.621,-5.725,0.231,0.0667,2.46e-06,0.142,0.817,91.267,hip hop,Rock
23trPalTVGb4H4CzyHrQ9W,0.733,0.442,-14.498,0.37,0.0239,0.0,0.133,0.86,181.634,hip hop,Pop
5ASZFbCod633wLragmPYTj,0.764,0.724,-4.748,0.368,0.441,1.27e-06,0.177,0.826,84.797,hip hop,Rap/Hip Hop
7fsNNSLGG8Wi0nFbufCU6L,0.789,0.419,-9.874,0.157,0.249,0.0257,0.123,0.542,117.988,hip hop,Rap/Hip Hop
4WE3q4r2aJ9YJZcHXz1KMu,0.853,0.559,-7.871,0.0452,0.421,0.00371,0.229,0.687,127.985,hip hop,Rap/Hip Hop
6sxKIgnFIREiY95QSuWVli,0.77,0.809,-10.007,0.407,0.0209,0.0,0.0985,0.726,149.967,hip hop,Rap/Hip Hop
4Thdd0e8AU34vvh07GTkIv,0.644,0.827,-4.573,0.0431,0.157,1.21e-05,0.0671,0.869,92.024,hip hop,R&B
0rwnpmJr7XP4CfQxE5vYCy,0.78,0.195,-11.747,0.164,0.899,0.924,0.111,0.646,84.066,hip hop,Rap/Hip Hop
31c9IHwCIONmUYW0jL7Riz,0.907,0.591,-7.507,0.105,0.000359,2.81e-05,0.0897,0.418,149.992,hip hop,Rap/Hip Hop
6GnEIh2xDE5q726On4TPI0,0.667,0.944,-4.194,0.344,0.37,0.0,0.511,0.731,91.999,hip hop,Rap/Hip Hop
3NKQ5RU0qRtbwPXe1p8tVW,0.782,0.328,-11.677,0.14,0.0364,0.11,0.106,0.788,83.971,hip hop,Alternative
4fS6kUORzWZDjbRvZ1pepv,0.704,0.667,-8.46,0.3,0.487,0.0,0.1,0.394,170.022,hip hop,Rap/Hip Hop
6lU3QZNOdzq9MGLXse9wdc,0.846,0.576,-13.185,0.0467,0.817,0.000434,0.116,0.849,119.846,hip hop,Kids
4OePyhZfv4HQc25rXbhxHl,0.758,0.407,-10.293,0.0401,0.937,0.752,0.0917,0.364,104.532,hip hop,Rap/Hip Hop
4Hpib09wXgD84w4uwTPnYD,0.954,0.696,-7.117,0.204,0.00576,0.000498,0.0754,0.432,100.036,hip hop,Rap/Hip Hop
3nOefpWyZos25ipFr6LCEK,0.577,0.79,-5.391,0.393,0.502,0.0,0.136,0.551,76.314,hip hop,Rap/Hip Hop
7Ie9W94M7OjPoZVV216Xus,0.855,0.954,-1.19,0.264,0.529,0.0,0.205,0.668,114.635,hip hop,Rap/Hip Hop
2NsB7OX8qAI30mYZ96GqoT,0.713,0.677,-7.208,0.118,0.358,0.0,0.109,0.363,79.985,hip hop,Reggae
4dMkNnFOOMcdChtooPTvwt,0.594,0.292,-12.784,0.203,0.879,0.938,0.094,0.383,158.455,hip hop,R&B
0IS34pxJiRrnCTw2uDy8dJ,0.879,0.554,-6.553,0.157,0.00711,1.93e-06,0.0689,0.852,99.91,hip hop,Electro
2z6qIi4SPoxIcTMMAQpkSq,0.791,0.561,-7.051,0.218,0.0329,0.0,0.0471,0.319,84.507,hip hop,Rap/Hip Hop
79snhRawI4x5LBv2Nlgo7M,0.624,0.523,-11.118,0.641,0.0181,9.56e-05,0.091,0.173,106.326,hip hop,Rap/Hip Hop
37GKEiiplYAIVdeN5fTc02,0.921,0.529,-10.329,0.393,0.173,0.0,0.133,0.655,129.936,hip hop,Pop
1fyvQWmRbW81M0xXKI1Rrk,0.764,0.683,-7.353,0.0467,0.104,1.37e-05,0.108,0.574,121.979,hip hop,Asian Music
04ptu2gzRjyuhkWbHWARW9,0.696,0.152,-20.017,0.0386,0.876,0.951,0.0878,0.107,150.014,hip hop,Rap/Hip Hop
7j4P6of6eyZDe49HUYSU2h,0.774,0.526,-9.508,0.197,0.492,0.00301,0.187,0.69,89.979,hip hop,Rap/Hip Hop
3PUaw2barOPVxzoFhuhr7A,0.746,0.761,-5.498,0.186,0.0401,0.0,0.131,0.224,82.599,hip hop,Rap/Hip Hop
3qnoOm4fwZPBS116f5hpgF,0.925,0.308,-6.562,0.338,0.125,0.0,0.0933,0.265,122.099,hip hop,Rap/Hip Hop
722tgOgdIbNe3BEyLnejw4,0.766,0.809,-6.123,0.279,0.0011,0.0,0.168,0.325,130.127,hip hop,Rap/Hip Hop
52riputZ4Vo5PG9MOSy6r5,0.912,0.416,-5.943,0.164,0.437,0.306,0.09,0.677,90.013,hip hop,Rap/Hip Hop
3GyDOD74sUjRACdCMm7OqS,0.533,0.418,-9.351,0.0421,0.0652,0.0414,0.0912,0.262,147.868,hip hop,Rap/Hip Hop
0NtuOAFKMLZ1swTaBkkhF5,0.696,0.571,-10.114,0.361,0.547,6.1e-05,0.104,0.173,131.843,hip hop,Rap/Hip Hop
4Yq8JPA1UFx05KGe719NQ5,0.808,0.416,-18.076,0.238,0.016,7.41e-05,0.14,0.563,94.993,hip hop,Pop
5rZlwNFl01HqLWBQGryKSm,0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,hip hop,Rap/Hip Hop
3jrQ1AfPaZFqXxBUggZey8,0.948,0.693,-5.761,0.251,0.108,6.27e-06,0.075,0.654,130.023,hip hop,Rap/Hip Hop
5XhkV07Vou38wnrzwURUOC,0.692,0.833,-3.974,0.0492,0.000136,1.98e-05,0.515,0.692,96.814,hip hop,Rap/Hip Hop
6fZhkL3wysNTLapUpRRdoT,0.785,0.304,-13.446,0.0601,0.434,0.861,0.11,0.175,140.101,hip hop,Rap/Hip Hop
1TqhwBCkE1NaMBJ1xUqvFQ,0.512,0.827,-2.336,0.327,0.253,0.0,0.11,0.777,79.976,hip hop,Rap/Hip Hop
0Ed7MeXx64f6OcIuoTRCg1,0.765,0.88,-4.361,0.116,0.176,1e-05,0.139,0.929,168.96,hip hop,Rap/Hip Hop
1coG30H5gED9tscKZookCC,0.51,0.949,-3.003,0.0507,0.0245,0.00017,0.669,0.152,75.023,hip hop,Rap/Hip Hop
34vNlluk4oi0Sv3csNs1Vs,0.784,0.498,-6.977,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,hip hop,Rap/Hip Hop
26q6YTrXt9l8qshIveiTX9,0.884,0.334,-18.943,0.228,0.0476,0.0588,0.107,0.571,98.315,hip hop,Rap/Hip Hop
0FyiWUhzhwwC4bLX1iUk4F,0.714,0.495,-11.141,0.127,0.000525,0.907,0.11,0.035,139.997,hip hop,Rap/Hip Hop
4HbqSjIYdhfqQAym41IsBI,0.739,0.288,-15.483,0.0683,0.442,0.892,0.145,0.101,85.012,hip hop,Electro
66zGh7AomE1pOGpwMtyOeL,0.659,0.472,-9.921,0.142,0.396,0.0,0.065,0.223,135.991,hip hop,Rap/Hip Hop
1yRBHnXfl6wjCnM6dYRXq0,0.775,0.613,-9.831,0.145,0.0413,0.0,0.5,0.789,103.65,hip hop,Rap/Hip Hop
4QPEwDdOMhY7rNS05mTyMR,0.817,0.781,-4.178,0.112,0.00838,5.21e-06,0.123,0.359,104.0,hip hop,Rap/Hip Hop
62wslWCZMA55d9QKH41AOY,0.31,0.339,-18.05,0.115,0.371,0.843,0.107,0.173,74.152,hip hop,Rap/Hip Hop
0n9XKTs9SGej1XVWBgU42Q,0.901,0.669,-6.011,0.301,0.556,0.0,0.092,0.452,92.008,hip hop,Rap/Hip Hop
49zD0wr2S3d0lZPib0K4e1,0.874,0.568,-5.896,0.224,0.0698,1.38e-05,0.149,0.46,139.995,hip hop,Rap/Hip Hop
0S8wE0j00zo0giZ2PkWmUD,0.803,0.489,-8.437,0.437,0.437,0.0,0.0895,0.785,92.035,hip hop,Rap/Hip Hop
3KiEydhjn7yf58h9jBD5Sa,0.723,0.585,-6.496,0.0471,0.0121,0.0,0.325,0.485,134.071,hip hop,Rap/Hip Hop
5Ryu0SlsYjKh78RkJUONFr,0.829,0.667,-5.366,0.166,0.000523,0.000521,0.048,0.545,160.082,hip hop,Pop
2jCnSADPVVz61V9rnM0I1S,0.799,0.412,-17.756,0.136,0.965,0.836,0.109,0.428,77.964,hip hop,Rap/Hip Hop
3IyAzVHldkYJOqhDPpJZVe,0.864,0.639,-6.684,0.233,0.425,0.0,0.142,0.857,89.993,hip hop,Rap/Hip Hop
2AYTGaclgKXACh13nJRVcV,0.564,0.717,-6.403,0.397,0.097,0.0,0.493,0.423,117.489,hip hop,Electro
2savSz9jIo0lIQLPf5TBSV,0.615,0.736,-5.562,0.0654,0.115,0.0,0.201,0.513,89.749,hip hop,Rap/Hip Hop
2R6boTPovvOB6wXd2b2o6q,0.705,0.518,-8.71,0.354,0.0322,0.0,0.0829,0.467,92.617,hip hop,Rap/Hip Hop
3mT4jNlxdiu6ZkZw9FXCar,0.786,0.469,-9.877,0.313,0.09,0.0,0.0812,0.632,164.092,hip hop,Pop
2KWR0ucHYqW7HIEtpad60c,0.844,0.529,-8.037,0.41,0.0591,0.0,0.0945,0.611,139.997,hip hop,Rap/Hip Hop
1ibv1Pp5MQhyT7HNNw0q89,0.687,0.278,-10.879,0.0916,0.373,0.863,0.175,0.524,86.857,hip hop,Pop
0LkuHRZJxg8lDqOqeMgi7i,0.702,0.789,-8.06,0.167,0.0637,1.29e-06,0.093,0.546,132.031,hip hop,Rap/Hip Hop
4gmmRb6bZJffOOiww1JGTO,0.906,0.444,-8.692,0.384,0.136,6.44e-05,0.173,0.678,140.063,hip hop,Rap/Hip Hop
22f0BXQxV0xh0OuviaAq36,0.751,0.751,-7.62,0.278,0.156,0.0,0.1,0.685,160.008,hip hop,Dance
7fXhkARAtS66kxexMIAx8O,0.725,0.68,-6.037,0.224,0.149,0.0,0.127,0.695,90.964,hip hop,Rap/Hip Hop
4lay3Vtg4Y2m1ftaNNC72r,0.618,0.775,-5.425,0.231,0.0765,0.0,0.107,0.52,150.654,hip hop,Rap/Hip Hop
49rFA0vfmY9Eel2cInKmTk,0.864,0.64,-5.489,0.106,0.236,0.0,0.374,0.858,135.021,hip hop,Rap/Hip Hop
3rId9zrx7hQ9lQUhUYnEgk,0.806,0.704,-4.795,0.148,0.00271,0.233,0.046,0.739,96.994,hip hop,Rap/Hip Hop
6cvMmviJTZTBOFh2ohwZg6,0.741,0.484,-8.143,0.547,0.58,0.0,0.154,0.632,86.383,hip hop,Rap/Hip Hop
22Yq5tkMN8JE7h1Bq3pWHS,0.775,0.451,-9.164,0.0567,0.296,6.31e-06,0.123,0.559,92.986,hip hop,Rap/Hip Hop
6PFyZ9ICYzjXJE0q7txMGp,0.362,0.602,-6.09,0.0681,0.0136,0.0,0.566,0.0907,76.632,hip hop,Rap/Hip Hop
2nCVH8UkoII2jWwx6SYVso,0.824,0.595,-11.954,0.283,0.00212,0.0,0.106,0.711,93.993,hip hop,Pop
3z4CGd63tpUn9a6oQSG0CI,0.812,0.496,-5.969,0.297,0.271,0.0,0.0955,0.55,109.979,hip hop,Rap/Hip Hop
2jUtlrXoZMXotQchhfVT1l,0.753,0.444,-9.008,0.068,0.855,0.148,0.115,0.746,136.132,hip hop,Rap/Hip Hop
3gG4bxTKqZgX199TF22Cko,0.874,0.838,-5.745,0.344,0.194,0.0,0.0776,0.644,150.075,hip hop,Rap/Hip Hop
0eDtRVA8yiolrDOC94E4vx,0.879,0.682,-5.889,0.0635,0.054,0.000167,0.224,0.569,110.996,hip hop,Rap/Hip Hop
0oIq4uk5Stk8VwUAp5YfWT,0.787,0.66,-6.32,0.114,0.00925,0.0,0.164,0.65,142.902,hip hop,Rap/Hip Hop
2658WKNG8PF6T8dXgQKvAY,0.474,0.682,-7.378,0.326,0.48,0.0,0.49,0.299,168.117,hip hop,Rap/Hip Hop
2riiA8hqsPHzi2OYZLRDLC,0.638,0.231,-12.597,0.0624,0.984,0.935,0.0925,0.229,59.975,hip hop,R&B
5y8iGYbyUgSjZJwk4VhhxU,0.648,0.394,-13.231,0.0497,0.126,0.0,0.11,0.502,143.829,hip hop,Rap/Hip Hop
7B7YNahNaOyKf1jqKGSIVj,0.821,0.183,-18.866,0.0792,0.0305,0.871,0.0983,0.36,99.983,hip hop,Rap/Hip Hop
1KGi9sZVMeszgZOWivFpxs,0.743,0.675,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909,hip hop,Rap/Hip Hop
2E5kEANVx1PWzS7vsSUhwg,0.558,0.603,-8.539,0.165,0.069,0.0,0.109,0.0686,119.879,hip hop,Rock
2C0Y5RUvreuiElhHuce9Rv,0.7,0.393,-10.88,0.0471,0.6,6.08e-06,0.113,0.477,79.638,hip hop,Rap/Hip Hop
3BuzwsAvyvQ16ppMnOqwCE,0.824,0.124,-16.13,0.0458,0.652,0.945,0.0903,0.418,144.021,hip hop,Rap/Hip Hop
4g0pWWMuHm6pZSClbcQW3x,0.44,0.202,-13.673,0.144,0.382,0.96,0.111,0.657,152.493,hip hop,Rap/Hip Hop
27SjutLnh1PXRYDjmSDs78,0.654,0.848,-8.121,0.382,0.109,0.032,0.103,0.185,163.989,hip hop,Rap/Hip Hop
4VOnBHjeIosAFd9gIiscEY,0.601,0.694,-7.51,0.3,0.115,0.0,0.107,0.301,155.892,hip hop,Rap/Hip Hop
2672QWlBeflHIkpOA9fmRq,0.804,0.627,-5.895,0.306,0.287,0.0,0.131,0.234,140.021,hip hop,Rap/Hip Hop
5qL0q7I7Cx4PmzjsErLTT2,0.645,0.739,-6.707,0.0428,0.836,0.922,0.384,0.128,87.975,hip hop,Rap/Hip Hop
3Pwpl8jKwkliCAg7CNrb6O,0.707,0.751,-5.902,0.0553,0.00382,0.0,0.103,0.329,159.961,hip hop,Rap/Hip Hop
3Ti0GdlrotgwsAVBBugv0I,0.848,0.666,-6.547,0.274,0.173,0.000699,0.129,0.744,96.662,hip hop,Rap/Hip Hop
1aS9Mr0IIpnuN4kWeJl9lF,0.769,0.716,-6.997,0.334,0.0143,0.0,0.392,0.428,77.509,hip hop,Rap/Hip Hop
6jN1eFgiETuT3lSokZOFfG,0.445,0.616,-7.081,0.392,0.236,0.0,0.139,0.495,162.775,hip hop,Rap/Hip Hop
5QOKboQnW3hIFH3yDy666a,0.802,0.72,-5.713,0.339,0.0487,0.0,0.209,0.302,120.003,hip hop,Rap/Hip Hop
1o7pq0fvaVfQSKOKwQAHSo,0.898,0.92,-7.859,0.0636,0.0711,5.92e-05,0.0908,0.875,114.343,hip hop,Rap/Hip Hop
6pp3f70u6SFW0nEIJo5utg,0.756,0.439,-13.296,0.0485,0.881,0.771,0.167,0.418,89.988,hip hop,Rap/Hip Hop
58OswuOfL1inx3B1C7UXPE,0.519,0.698,-6.917,0.294,0.204,0.0,0.416,0.716,174.39,hip hop,Brazilian Music
2JVsVUgUH0uOHV1Sysy1wC,0.738,0.603,-1.368,0.0332,0.282,0.0,0.123,0.261,127.043,hip hop,Rap/Hip Hop
5gNOINI5dXZVom2b36LMOd,0.915,0.612,-4.535,0.407,0.0944,0.0,0.115,0.758,129.93,hip hop,Rap/Hip Hop
1QzaCEzYEkyn8CVxYuWimu,0.85,0.648,-7.108,0.239,0.109,0.000209,0.0787,0.689,102.124,hip hop,Rap/Hip Hop
7gerT6BuLQBFeQlvf8IpfN,0.703,0.629,-8.371,0.166,0.193,0.0,0.103,0.679,155.94,hip hop,Rap/Hip Hop
4IO8X9W69dIQe0EC5ALXhq,0.741,0.87,-3.494,0.503,0.00813,0.0,0.114,0.663,184.194,hip hop,Rap/Hip Hop
25CnqAR7fzAQbb2SVoSa0b,0.815,0.797,-6.304,0.186,0.0557,0.0,0.641,0.65,96.006,hip hop,Alternative
6NxWqseRGbVEIQR4JuzkqU,0.651,0.591,-10.073,0.0308,0.0393,0.00336,0.0912,0.227,81.961,hip hop,Rap/Hip Hop
61h8BQARx7z8M6cdZnVdJ1,0.741,0.595,-7.923,0.29,0.0175,0.0,0.137,0.288,145.061,hip hop,Rap/Hip Hop
3KuUl1ZUQ9UksXrPOYRMI1,0.371,0.0778,-20.093,0.0375,0.816,0.94,0.383,0.125,84.012,hip hop,Rap/Hip Hop
2564N0CAB77mm6L76V5bv3,0.896,0.586,-6.687,0.0559,0.104,0.0,0.789,0.642,116.972,hip hop,Rap/Hip Hop
5vJpSCkDDqLE6bNF4cRqRG,0.806,0.69,-7.74,0.123,0.0939,0.0,0.0768,0.83,100.111,hip hop,Rap/Hip Hop
1OZo2vjdigfknPbuTIQldY,0.703,0.735,-3.124,0.0747,0.358,0.0,0.0767,0.553,135.93,hip hop,Pop
79bmGnq8ktF051EffC8P9t,0.438,0.667,-8.504,0.26,0.208,0.0,0.123,0.499,94.622,hip hop,Rap/Hip Hop
6mcu7D7QuABVwUGDwovOEh,0.886,0.626,-2.528,0.277,0.265,0.0,0.024,0.856,93.989,hip hop,Rap/Hip Hop
0vBPRzU1L76Pc0CJE7nVY6,0.763,0.605,-6.199,0.255,0.174,1.49e-06,0.169,0.404,139.023,hip hop,Rap/Hip Hop
5lAm6hNMVXXka9GrwEa6Ty,0.755,0.872,-3.675,0.045,0.487,0.0,0.0986,0.814,101.972,hip hop,Asian Music
0ada5XsQGLPUVbmTCkAP49,0.701,0.65,-6.313,0.104,0.291,0.0,0.112,0.647,90.003,hip hop,Rap/Hip Hop
5iDHzUsaJXhutY4BuMFOqV,0.81,0.642,-6.034,0.192,0.221,9.93e-06,0.0739,0.428,130.105,hip hop,Rap/Hip Hop
2xoPn7HkB4K4liMVojQQ3T,0.729,0.442,-8.106,0.285,0.151,0.0,0.189,0.757,81.029,hip hop,Rap/Hip Hop
1lB2kyB5h9ceZ388GBfC9L,0.804,0.782,-6.224,0.0606,0.00302,0.0872,0.662,0.346,116.806,hip hop,Rap/Hip Hop
6IBmDkt2eSBnloE3pj78ZH,0.676,0.723,-8.261,0.102,0.332,4.25e-05,0.305,0.576,87.98,hip hop,Rap/Hip Hop
5qTvkDrSfvwDv6RBjjcfQr,0.735,0.824,-4.143,0.036,0.615,0.0,0.158,0.726,100.202,hip hop,Rap/Hip Hop
5YSHygGN9D0mID1NsVd5my,0.613,0.631,-6.965,0.12,0.0663,0.0,0.169,0.33,149.992,hip hop,Rap/Hip Hop
6K4Bzwf1Zl07n3C9myO35P,0.879,0.516,-11.155,0.333,0.478,0.0,0.174,0.784,84.989,hip hop,Rap/Hip Hop
1rJjG6pSEn0hKfNTwucuYp,0.78,0.41,-13.033,0.0781,0.055,0.816,0.11,0.503,140.037,hip hop,Rap/Hip Hop
3MIBOBTzn7J7SYiw7BM8Xg,0.791,0.848,-6.11,0.302,0.137,0.483,0.283,0.422,150.005,hip hop,Rap/Hip Hop
60VtX59NsRINDnObbDtH7G,0.542,0.699,-6.029,0.306,0.401,0.0,0.105,0.687,76.391,hip hop,Rap/Hip Hop
6Y0JaZahNOZG0bFu0ROVY3,0.825,0.708,-6.272,0.248,0.0451,0.0,0.511,0.393,125.051,hip hop,R&B
4Tyv7nnNTHC6mR1pTubIrw,0.912,0.553,-4.716,0.205,0.188,0.0,0.102,0.62,91.991,hip hop,Rap/Hip Hop
1z1btB03Hw1gYwSLPlt67z,0.753,0.525,-8.32,0.352,0.152,0.0,0.141,0.482,169.984,hip hop,Rap/Hip Hop
2J3yoavy0daNn6l8hOffBA,0.801,0.513,-8.996,0.0801,0.1,0.0,0.0982,0.358,125.886,hip hop,R&B
28mv40MzspRZn0PBcO2itT,0.573,0.906,-2.408,0.325,0.229,0.0,0.183,0.775,110.64,hip hop,Rap/Hip Hop
6KpNNdEXCkYDhWKlBfNeSx,0.603,0.0923,-20.352,0.0484,0.841,0.935,0.0798,0.394,79.999,hip hop,Rap/Hip Hop
1LbxMseHHXD5gOoCg7mZss,0.805,0.037,-13.069,0.0722,0.843,0.934,0.102,0.307,78.033,hip hop,Rap/Hip Hop
1kTofMVLsqgP3r77diCPI4,0.755,0.619,-6.83,0.263,0.273,0.0,0.158,0.574,90.0,hip hop,Rap/Hip Hop
2oTDOIAdsxPTE7yAp4YOcv,0.854,0.71,-6.32,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,hip hop,Rap/Hip Hop
2fuA2bAFbVidQUdCiLjuG7,0.847,0.567,-8.162,0.396,0.27,0.0,0.0694,0.706,90.981,hip hop,Rap/Hip Hop
4hQmuBZYpWQTLiiIpkJCUd,0.772,0.753,-7.54,0.34,0.0648,0.109,0.204,0.963,73.024,hip hop,Rap/Hip Hop
16qYlQ6koFxYVbiJbGHblz,0.89,0.393,-10.821,0.267,0.331,8.81e-06,0.283,0.304,128.084,hip hop,Rap/Hip Hop
3QCU8BT0zDS9LPVfEhRFEE,0.762,0.426,-6.865,0.113,0.0442,0.0,0.0858,0.582,167.827,hip hop,R&B
7HbSng0v9scr10DcmAZxe9,0.663,0.561,-5.656,0.483,0.646,0.000629,0.183,0.37,139.189,hip hop,Rap/Hip Hop
2XW3vH6ZqMHvlzUSfhWW2X,0.855,0.645,-6.321,0.0545,0.0107,0.0,0.226,0.654,129.999,hip hop,Rap/Hip Hop
7yVtVUO4I1eXL4KIJB5bLd,0.744,0.9,-5.53,0.0394,0.0308,0.000423,0.0588,0.971,104.013,hip hop,R&B
0v4MOtzJKwEPPOJqfeDNat,0.744,0.625,-7.442,0.253,0.474,1.07e-06,0.11,0.705,159.138,hip hop,Films/Games
0iyrSNjI42F8pkIWrO3jLj,0.818,0.432,-12.15,0.092,0.0422,0.000109,0.0975,0.688,160.148,hip hop,Rap/Hip Hop
61gI5B59opivmgGEmhqHL3,0.75,0.612,-8.375,0.0383,0.471,2.77e-05,0.239,0.352,104.005,hip hop,Rap/Hip Hop
7AzlLxHn24DxjgQX73F9fU,0.652,0.631,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,hip hop,Rap/Hip Hop
4LcK9e7Sls3xlBth2WuBp2,0.614,0.553,-8.225,0.169,0.0306,0.0,0.203,0.161,159.999,hip hop,Rap/Hip Hop
5hyZUPTzqCOo3YaGjv1QuD,0.751,0.487,-9.856,0.419,0.643,0.0,0.107,0.669,129.617,hip hop,Rap/Hip Hop
3Z4j3hMz2mTYOtbxz5291r,0.87,0.796,-4.312,0.179,0.076,0.00057,0.0909,0.358,125.046,hip hop,Alternative
7wAFfH245FJP77ZugGVISe,0.783,0.577,-4.664,0.17,0.15,0.0,0.2,0.277,92.544,hip hop,Rap/Hip Hop
3MsTYMl99y2b0mbUUC7A88,0.613,0.67,-6.927,0.366,0.0988,0.0,0.0971,0.23,169.526,hip hop,Latin Music
